11.2101,5.07692,11.2006,4.15385
11.2101,6,11.2006,5.07692
11.2101,9.69231,11.2006,8.76923
0.808944,10.6154,0.799408,11.5385
0.808944,9.69231,0.799408,10.6154
0.808944,7.84615,0.799408,8.76923
0.808944,6.92308,0.799408,7.84615
0.808944,3.23077,0.799408,4.15385
0.808945,2.30769,0.799408,3.23077
2.49399,4.875,2.48446,4
2.49399,5.75,2.48446,4.875
7.52508,7.5,7.51554,8.375
7.52508,4.875,7.51554,5.75
1.60835,8.30769,1.59882,9.23077
6.76731,6.1875,6.75777,7.0625
6.76731,7.0625,6.75777,7.9375
6.76731,5.3125,6.75777,6.1875
6.76731,4.4375,6.75777,5.3125
6.76731,3.5625,6.75777,4.4375
11.2101,1.38462,11.2006,0.461538
11.2101,2.30769,11.2006,1.38462
11.2101,3.23077,11.2006,2.30769
11.2101,4.15385,11.2006,3.23077
11.2101,5.07692,11.2006,4.15385
11.2101,6,11.2006,5.07692
11.2101,9.69231,11.2006,8.76923
0.808944,10.6154,0.799408,11.5385
0.808944,9.69231,0.799408,10.6154
0.808944,7.84615,0.799408,8.76923
0.808944,6.92308,0.799408,7.84615
0.808944,3.23077,0.799408,4.15385
0.808945,2.30769,0.799408,3.23077
2.49399,4.875,2.48446,4
2.49399,5.75,2.48446,4.875
7.52508,7.5,7.51554,8.375
7.52508,4.875,7.51554,5.75
1.60835,8.30769,1.59882,9.23077
6.76731,6.1875,6.75777,7.0625
6.76731,7.0625,6.75777,7.9375
6.76731,5.3125,6.75777,6.1875
6.76731,4.4375,6.75777,5.3125
6.76731,3.5625,6.75777,4.4375
11.2101,1.38462,11.2006,0.461538
11.2101,2.30769,11.2006,1.38462
11.2101,3.23077,11.2006,2.30769
11.2101,4.15385,11.2006,3.23077
11.2101,5.07692,11.2006,4.15385
11.2101,6,11.2006,5.07692
11.2101,9.69231,11.2006,8.76923
0.808944,10.6154,0.799408,11.5385
0.808944,9.69231,0.799408,10.6154
0.808944,7.84615,0.799408,8.76923
0.808944,6.92308,0.799408,7.84615
0.808944,3.23077,0.799408,4.15385
0.808945,2.30769,0.799408,3.23077
2.49399,4.875,2.48446,4
2.49399,5.75,2.48446,4.875
7.52508,7.5,7.51554,8.375
7.52508,4.875,7.51554,5.75
1.60835,8.30769,1.59882,9.23077
6.76731,6.1875,6.75777,7.0625
6.76731,7.0625,6.75777,7.9375
6.76731,5.3125,6.75777,6.1875
6.76731,4.4375,6.75777,5.3125
6.76731,3.5625,6.75777,4.4375
11.2101,1.38462,11.2006,0.461538
11.2101,2.30769,11.2006,1.38462
11.2101,3.23077,11.2006,2.30769
11.2101,4.15385,11.2006,3.23077
11.2101,5.07692,11.2006,4.15385
11.2101,6,11.2006,5.07692
11.2101,9.69231,11.2006,8.76923
0.808944,10.6154,0.799408,11.5385
0.808944,9.69231,0.799408,10.6154
0.808944,7.84615,0.799408,8.76923
0.808944,6.92308,0.799408,7.84615
0.808944,3.23077,0.799408,4.15385
0.808945,2.30769,0.799408,3.23077
2.49399,4.875,2.48446,4
2.49399,5.75,2.48446,4.875
7.52508,7.5,7.51554,8.375
7.52508,4.875,7.51554,5.75
1.60835,8.30769,1.59882,9.23077
6.76731,6.1875,6.75777,7.0625
6.76731,7.0625,6.75777,7.9375
6.76731,5.3125,6.75777,6.1875
6.76731,4.4375,6.75777,5.3125
6.76731,3.5625,6.75777,4.4375
11.2101,1.38462,11.2006,0.461538
11.2101,2.30769,11.2006,1.38462
11.2101,3.23077,11.2006,2.30769
11.2101,4.15385,11.2006,3.23077
11.2101,5.07692,11.2006,4.15385
11.2101,6,11.2006,5.07692
11.2101,9.69231,11.2006,8.76923
0.808944,10.6154,0.799408,11.5385
0.808944,9.69231,0.799408,10.6154
0.808944,7.84615,0.799408,8.76923
0.808944,6.92308,0.799408,7.84615
0.808944,3.23077,0.799408,4.15385
0.808945,2.30769,0.799408,3.23077
2.49399,4.875,2.48446,4
2.49399,5.75,2.48446,4.875
7.52508,7.5,7.51554,8.375
7.52508,4.875,7.51554,5.75
1.60835,8.30769,1.59882,9.23077
6.76731,6.1875,6.75777,7.0625
6.76731,7.0625,6.75777,7.9375
6.76731,5.3125,6.75777,6.1875
6.76731,4.4375,6.75777,5.3125
6.76731,3.5625,6.75777,4.4375
11.2101,1.38462,11.2006,0.461538
11.2101,2.30769,11.2006,1.38462
11.2101,3.23077,11.2006,2.30769
11.2101,4.15385,11.2006,3.23077
11.2101,5.07692,11.2006,4.15385
11.2101,6,11.2006,5.07692
11.2101,9.69231,11.2006,8.76923
0.808944,10.6154,0.799408,11.5385
0.808944,9.69231,0.799408,10.6154
0.808944,7.84615,0.799408,8.76923
0.808944,6.92308,0.799408,7.84615
0.808944,3.23077,0.799408,4.15385
0.808945,2.30769,0.799408,3.23077
2.49399,4.875,2.48446,4
2.49399,5.75,2.48446,4.875
7.52508,7.5,7.51554,8.375
7.52508,4.875,7.51554,5.75
1.60835,8.30769,1.59882,9.23077
6.76731,6.1875,6.75777,7.0625
6.76731,7.0625,6.75777,7.9375
6.76731,5.3125,6.75777,6.1875
6.76731,4.4375,6.75777,5.3125
6.76731,3.5625,6.75777,4.4375
11.2101,1.38462,11.2006,0.461538
11.2101,2.30769,11.2006,1.38462
11.2101,3.23077,11.2006,2.30769
11.2101,4.15385,11.2006,3.23077
11.2101,5.07692,11.2006,4.15385
11.2101,6,11.2006,5.07692
11.2101,9.69231,11.2006,8.76923
0.808944,10.6154,0.799408,11.5385
0.808944,9.69231,0.799408,10.6154
0.808944,7.84615,0.799408,8.76923
0.808944,6.92308,0.799408,7.84615
0.808944,3.23077,0.799408,4.15385
0.808945,2.30769,0.799408,3.23077
2.49399,4.875,2.48446,4
2.49399,5.75,2.48446,4.875
7.52508,7.5,7.51554,8.375
7.52508,4.875,7.51554,5.75
1.60835,8.30769,1.59882,9.23077
6.76731,6.1875,6.75777,7.0625
6.76731,7.0625,6.75777,7.9375
6.76731,5.3125,6.75777,6.1875
6.76731,4.4375,6.75777,5.3125
6.76731,3.5625,6.75777,4.4375
11.2101,1.38462,11.2006,0.461538
11.2101,2.30769,11.2006,1.38462
11.2101,3.23077,11.2006,2.30769
11.2101,4.15385,11.2006,3.23077
11.2101,5.07692,11.2006,4.15385
11.2101,6,11.2006,5.07692
11.2101,9.69231,11.2006,8.76923
0.808944,10.6154,0.799408,11.5385
0.808944,9.69231,0.799408,10.6154
0.808944,7.84615,0.799408,8.76923
0.808944,6.92308,0.799408,7.84615
0.808944,3.23077,0.799408,4.15385
0.808945,2.30769,0.799408,3.23077
2.49399,4.875,2.48446,4
2.49399,5.75,2.48446,4.875
7.52508,7.5,7.51554,8.375
7.52508,4.875,7.51554,5.75
1.60835,8.30769,1.59882,9.23077
6.76731,6.1875,6.75777,7.0625
6.76731,7.0625,6.75777,7.9375
6.76731,5.3125,6.75777,6.1875
6.76731,4.4375,6.75777,5.3125
6.76731,3.5625,6.75777,4.4375
11.2101,1.38462,11.2006,0.461538
11.2101,2.30769,11.2006,1.38462
11.2101,3.23077,11.2006,2.30769
11.2101,4.15385,11.2006,3.23077
11.2101,5.07692,11.2006,4.15385
11.2101,6,11.2006,5.07692
11.2101,9.69231,11.2006,8.76923
0.808944,10.6154,0.799408,11.5385
0.808944,9.69231,0.799408,10.6154
0.808944,7.84615,0.799408,8.76923
0.808944,6.92308,0.799408,7.84615
0.808944,3.23077,0.799408,4.15385
0.808945,2.30769,0.799408,3.23077
2.49399,4.875,2.48446,4
2.49399,5.75,2.48446,4.875
7.52508,7.5,7.51554,8.375
7.52508,4.875,7.51554,5.75
1.60835,8.30769,1.59882,9.23077
6.76731,6.1875,6.75777,7.0625
6.76731,7.0625,6.75777,7.9375
6.76731,5.3125,6.75777,6.1875
6.76731,4.4375,6.75777,5.3125
6.76731,3.5625,6.75777,4.4375
11.2101,1.38462,11.2006,0.461538
11.2101,2.30769,11.2006,1.38462
11.2101,3.23077,11.2006,2.30769
11.2101,4.15385,11.2006,3.23077
11.2101,5.07692,11.2006,4.15385
11.2101,6,11.2006,5.07692
11.2101,9.69231,11.2006,8.76923
0.808944,10.6154,0.799408,11.5385
0.808944,9.69231,0.799408,10.6154
0.808944,7.84615,0.799408,8.76923
0.808944,6.92308,0.799408,7.84615
0.808944,3.23077,0.799408,4.15385
0.808945,2.30769,0.799408,3.23077
2.49399,4.875,2.48446,4
2.49399,5.75,2.48446,4.875
7.52508,7.5,7.51554,8.375
7.52508,4.875,7.51554,5.75
1.60835,8.30769,1.59882,9.23077
9.01679,8.39978,8.26378,7.95402
9.02632,7.52478,9.01679,8.39978
6.76731,6.1875,6.75777,7.0625
6.76731,7.0625,6.75777,7.9375
6.76731,5.3125,6.75777,6.1875
6.76731,4.4375,6.75777,5.3125
6.76731,3.5625,6.75777,4.4375
11.2101,1.38462,11.2006,0.461538
11.2101,2.30769,11.2006,1.38462
11.2101,3.23077,11.2006,2.30769
11.2101,4.15385,11.2006,3.23077
11.2101,5.07692,11.2006,4.15385
11.2101,6,11.2006,5.07692
11.2101,9.69231,11.2006,8.76923
0.808944,10.6154,0.799408,11.5385
0.808944,9.69231,0.799408,10.6154
0.808944,7.84615,0.799408,8.76923
0.808944,6.92308,0.799408,7.84615
0.808944,3.23077,0.799408,4.15385
0.808945,2.30769,0.799408,3.23077
2.49399,4.875,2.48446,4
2.49399,5.75,2.48446,4.875
7.52508,7.5,7.51554,8.375
7.52508,4.875,7.51554,5.75
1.60835,8.30769,1.59882,9.23077
8.30769,8.80236,8.76923,9.60177
7.84615,9.60177,8.30769,8.80236
8.80237,8.30769,9.60178,7.84615
9.60178,8.76923,8.80237,8.30769
8.27332,7.07902,9.60178,6.92308
9.60178,7.84616,8.27332,7.07902
9.03109,8.39152,8.26855,8.82076
8.27809,7.94576,9.03109,8.39152
9.02632,7.52478,8.26378,7.95402
8.27332,7.07902,9.02632,7.52478
6.76731,6.1875,6.75777,7.0625
6.76731,7.0625,6.75777,7.9375
6.76731,5.3125,6.75777,6.1875
6.76731,4.4375,6.75777,5.3125
6.76731,3.5625,6.75777,4.4375
11.2101,1.38462,11.2006,0.461538
11.2101,2.30769,11.2006,1.38462
11.2101,3.23077,11.2006,2.30769
11.2101,4.15385,11.2006,3.23077
11.2101,5.07692,11.2006,4.15385
11.2101,6,11.2006,5.07692
11.2101,9.69231,11.2006,8.76923
0.808944,10.6154,0.799408,11.5385
0.808944,9.69231,0.799408,10.6154
0.808944,7.84615,0.799408,8.76923
0.808944,6.92308,0.799408,7.84615
0.808944,3.23077,0.799408,4.15385
0.808945,2.30769,0.799408,3.23077
2.49399,4.875,2.48446,4
2.49399,5.75,2.48446,4.875
7.52508,7.5,7.51554,8.375
7.52508,4.875,7.51554,5.75
1.60835,8.30769,1.59882,9.23077
8.29239,5.32902,8.28285,6.20402
7.52985,5.75826,8.29239,5.32902
8.28285,6.20402,8.27332,7.07902
8.26378,7.95402,7.51078,7.50826
8.27332,7.07902,8.26378,7.95402
8.26855,8.82076,7.51554,8.375
8.27809,7.94576,8.26855,8.82076
8.28762,4.44576,8.27809,5.32076
7.52508,4.875,8.28762,4.44576
8.29239,3.57902,8.28285,4.45402
7.52985,4.00826,8.29239,3.57902
8.29239,2.70402,8.28285,3.57902
7.52985,3.13326,8.29239,2.70402
8,2.26795,7.5,3.13397
7,2.26795,8,2.26795
7.84615,2.39823,6.92308,2.39823
8.76923,2.39822,7.84615,2.39822
9.69231,2.39823,8.76923,2.39823
9.62085,3.24729,9.61131,2.32421
10.4155,2.77749,9.62085,3.24729
9.62085,4.17036,9.61131,3.24729
10.4155,3.70057,9.62085,4.17036
9.62085,5.09344,9.61131,4.17036
10.4155,4.62364,9.62085,5.09344
9.62085,6.01652,9.61131,5.09344
10.4155,5.54672,9.62085,6.01652
9.62085,6.93959,9.61131,6.01652
10.4155,6.4698,9.62085,6.93959
9.60178,7.84616,9.60178,6.92308
9.60178,8.76923,9.60178,7.84615
9.60178,9.69231,9.60178,8.76923
10.4012,9.23077,9.60178,9.69231
8.76923,9.60178,9.69231,9.60178
7.84615,9.60177,8.76923,9.60177
6.92308,9.60178,7.84615,9.60178
6.76731,6.1875,6.75777,7.0625
6.76731,7.0625,6.75777,7.9375
6.76731,5.3125,6.75777,6.1875
6.76731,4.4375,6.75777,5.3125
6.76731,3.5625,6.75777,4.4375
11.2101,1.38462,11.2006,0.461538
11.2101,2.30769,11.2006,1.38462
11.2101,3.23077,11.2006,2.30769
11.2101,4.15385,11.2006,3.23077
11.2101,5.07692,11.2006,4.15385
11.2101,6,11.2006,5.07692
11.2101,9.69231,11.2006,8.76923
0.808944,10.6154,0.799408,11.5385
0.808944,9.69231,0.799408,10.6154
0.808944,7.84615,0.799408,8.76923
0.808944,6.92308,0.799408,7.84615
0.808944,3.23077,0.799408,4.15385
0.808945,2.30769,0.799408,3.23077
2.49399,4.875,2.48446,4
2.49399,5.75,2.48446,4.875
7.52508,7.5,7.51554,8.375
7.52508,4.875,7.51554,5.75
1.60835,8.30769,1.59882,9.23077
2.40776,3.24729,1.60358,3.70057
1.61312,2.77749,2.40776,3.24729
2.39822,5.07692,1.59882,5.53846
1.59882,4.61538,2.39822,5.07692
2.403,8.77749,1.59882,9.23077
1.60835,8.30769,2.403,8.77749
2.40776,9.70883,1.60358,10.1621
1.61312,9.23903,2.40776,9.70883
3.23077,9.60178,3.69231,10.4012
2.76923,10.4012,3.23077,9.60178
2.30769,9.60178,2.76923,10.4012
1.84615,10.4012,2.30769,9.60178
7.84615,9.60178,8.30769,10.4012
7.38462,10.4012,7.84615,9.60178
6.92308,9.60178,7.38462,10.4012
6.46154,10.4012,6.92308,9.60178
8.76923,9.60177,9.23077,10.4012
8.30769,10.4012,8.76923,9.60177
9.69231,9.60178,10.1538,10.4012
9.23077,10.4012,9.69231,9.60178
9.61131,9.70883,10.406,9.23903
10.4155,10.1621,9.61131,9.70883
9.60178,8.76923,10.4012,8.30769
10.4012,9.23077,9.60178,8.76923
9.60178,7.84615,10.4012,7.38461
10.4012,8.30769,9.60178,7.84615
9.60178,6.92308,10.4012,6.46154
10.4012,7.38462,9.60178,6.92308
9.61131,6.01652,10.406,5.54672
10.4155,6.4698,9.61131,6.01652
9.61131,5.09344,10.406,4.62364
10.4155,5.54672,9.61131,5.09344
9.61131,4.17036,10.406,3.70057
10.4155,4.62364,9.61131,4.17036
9.61131,3.24729,10.406,2.77749
10.4155,3.70057,9.61131,3.24729
9.61131,2.32421,10.406,1.85441
10.4155,2.77749,9.61131,2.32421
9.69231,2.39822,9.23077,1.59882
10.1538,1.59882,9.69231,2.39822
8.76923,2.39823,8.30769,1.59882
9.23077,1.59882,8.76923,2.39823
7.84615,2.39822,7.38461,1.59881
8.30769,1.59881,7.84615,2.39822
6.92308,2.39823,6.46154,1.59882
7.38462,1.59882,6.92308,2.39823
3.23077,2.39822,2.76923,1.59882
3.69231,1.59882,3.23077,2.39822
2.30769,2.39822,1.84615,1.59882
2.76923,1.59882,2.30769,2.39822
2.5,3.13397,3,2.26795
3.5,3.13397,2.5,3.13397
7.5,3.13397,6.5,3.13397
7,2.26795,7.5,3.13397
8.28285,3.57902,7.52031,4.00826
7.52985,3.13326,8.28285,3.57902
8.28285,4.45402,7.52031,4.88326
7.52985,4.00826,8.28285,4.45402
8.27809,5.32076,7.51554,5.75
7.52508,4.875,8.27809,5.32076
8.27809,7.94576,7.51554,8.375
7.52508,7.5,8.27809,7.94576
8.27332,7.07902,7.51078,7.50826
7.52031,6.63326,8.27332,7.07902
8.28285,6.20402,7.52031,6.63326
7.52985,5.75826,8.28285,6.20402
2.5,8.36602,3.5,8.36602
3,9.23205,2.5,8.36602
1.59882,3.69231,2.48446,3.125
2.48446,4,1.59882,3.69231
6.76731,6.1875,6.75777,7.0625
6.76731,7.0625,6.75777,7.9375
6.76731,5.3125,6.75777,6.1875
6.76731,4.4375,6.75777,5.3125
6.76731,3.5625,6.75777,4.4375
11.2101,1.38462,11.2006,0.461538
11.2101,2.30769,11.2006,1.38462
11.2101,3.23077,11.2006,2.30769
11.2101,4.15385,11.2006,3.23077
11.2101,5.07692,11.2006,4.15385
11.2101,6,11.2006,5.07692
11.2101,9.69231,11.2006,8.76923
0.808944,10.6154,0.799408,11.5385
0.808944,9.69231,0.799408,10.6154
0.808944,7.84615,0.799408,8.76923
0.808944,6.92308,0.799408,7.84615
0.808944,3.23077,0.799408,4.15385
0.808945,2.30769,0.799408,3.23077
7.52031,5.75826,6.75777,6.1875
6.76731,5.3125,7.52031,5.75826
7.52031,7.50826,6.75777,7.9375
6.76731,7.0625,7.52031,7.50826
2.49399,4.875,2.48446,4
3.24223,4.4375,2.48446,4.875
2.48446,3.125,3.24223,3.5625
2.48446,4,2.48446,3.125
2.48446,6.625,2.48446,5.75
2.48446,4.875,3.24223,5.3125
2.49399,5.75,2.48446,4.875
2.48446,7.5,2.48446,6.625
2.48446,8.375,2.48446,7.5
3.24223,7.9375,2.48446,8.375
6,9.23205,5,9.23205
5,9.23205,4,9.23205
3,9.23205,3.5,8.36602
4,9.23205,3,9.23205
7,9.23205,6,9.23205
6.5,8.36602,7,9.23205
7.52985,5.75826,7.52031,6.63326
6.76731,6.1875,7.52985,5.75826
7.51078,7.50826,6.75777,7.0625
7.52031,6.63326,7.51078,7.50826
7.51554,8.375,6.75777,7.9375
7.52508,7.5,7.51554,8.375
7.52508,4.875,7.51554,5.75
7.52985,4.00826,7.52031,4.88326
6.76731,4.4375,7.52985,4.00826
7.52985,3.13326,7.52031,4.00826
6.76731,3.5625,7.52985,3.13326
5,2.26795,6,2.26795
7,2.26795,6.5,3.13397
6,2.26795,7,2.26795
3,2.26795,4,2.26795
3.5,3.13397,3,2.26795
4,2.26795,5,2.26795
2.76923,1.59882,1.84615,1.59882
3.69231,1.59882,2.76923,1.59882
4.61538,1.59882,3.69231,1.59882
5.53846,1.59882,4.61538,1.59882
6.46154,1.59882,5.53846,1.59882
7.38462,1.59882,6.46154,1.59882
8.30769,1.59881,7.38461,1.59881
